"id","user_id","active","language","administrator_id"
5376,"d71eec2f-c1f5-441e-b01b-eeafb72b6473",False,"en",806
5377,"725560fc-cbf8-4378-935a-faa1a4be2499",False,"en",502
5378,"6e689562-f1af-4245-a59d-c80de673041f",False,"en",806
5379,"635f6277-9082-4bb6-9dfe-4e3ac751a63b",False,"en",697
5380,"d7e55ace-9802-4beb-ab2f-a408c4e733f0",False,"en",442
5381,"dac8ad8b-3c58-40f4-8185-3997fe9de804",False,"en",803
5382,"838f47a6-7fd1-4f61-9639-026163fa67d2",False,"en",697
5383,"951955b2-72a4-4c0b-8b06-c5a658fc321d",False,"en",430
5384,"42d6c319-c37f-47cb-8729-79daa8891310",False,"en",697
5385,"9aa99204-5250-49eb-93ae-e8dfce364397",False,"en",697
5386,"06d11226-2230-4c75-bf6c-029a223c2c66",False,"en",442
5387,"5e723284-26d1-40d0-a459-6fe54858d4a1",False,"en",697
5388,"cc7fa13b-9ff8-4ec6-88c5-98d30910ae72",False,"en",824
5389,"a30b068c-c42a-4f04-ace2-1b5c3d18b579",False,"en",748
5390,"f9b74616-573d-4262-8319-725765a9df02",False,"en",667
5391,"55bfb667-7f1a-403b-975c-80bd7faa92c2",False,"en",764
5392,"44238652-3f88-478f-bc07-5493d1258044",False,"en",491
5399,"457e3716-d23a-46d9-ae9f-514fde3ee6c9",False,"en",806
5393,"8c40b84f-c027-4d9e-ab3e-03eb7c4d3ba5",False,"en",789
5394,"f40fca1d-3d98-44ca-9d4a-c232b2262be0",False,"en",13
5395,"9457b98c-5d41-4da8-acfe-148293f4c75e",False,"en",430
5400,"af62412c-9887-4d02-a2dc-4e7f91fdf125",False,"en",806
5401,"f783c8ca-d2a9-46b7-9134-6141328a62c1",False,"en",764
5402,"2b459c99-7434-4e90-a9f3-8e145c95980c",False,"en",782
5403,"2beacf08-17db-4e72-adee-143eff070f4b",False,"en",472
5404,"0d9e5282-86bc-49e6-875c-1901c60b3e00",False,"en",782
5405,"88a386ca-f224-4da5-b345-6470258d8458",False,"en",442
5406,"967a42a0-28ab-4783-a2e1-e6225d2384fc",False,"en",535
5407,"e23248ae-9c20-4a77-8c9a-25637424504a",False,"en",443
5408,"c1a41818-8b11-474f-a795-9d0c40d670a4",False,"en",806
5409,"d3994cfa-9383-4250-94f3-483b3d8f7d0b",False,"en",806
5410,"ea9f1862-2011-4dde-a262-8af768b10555",False,"en",667
5411,"5298b4bb-e6af-45ab-9824-42df4c24d61f",False,"en",667
5412,"eb4a4554-f88d-4824-b97d-1a26ed4bb25d",False,"en",667
5413,"3daa22f1-073a-470b-9877-f9e2190c1c75",False,"en",749
5414,"e5de2040-9373-48cb-86ae-dd9d97f2286d",False,"en",697
5415,"acef745a-b636-4765-b514-5bc1d5c52533",False,"en",789
5417,"cb048f8a-2ff8-416b-a4a3-5e314edecfec",False,"en",430
5416,"a05a58ed-0de9-4776-900c-0a28db78644f",False,"en",745
5418,"ec3f0b9b-2047-4024-ab1f-0c63af5e398e",False,"en",697
5419,"291adbf1-e133-4453-88f0-67735690df65",False,"en",806
5420,"b2f654b1-bbb2-4f61-985e-a2814c69e11c",False,"en",835
5421,"4bc6c505-82da-46af-9c15-9eac4c605c33",False,"en",697
5422,"66a3e248-b639-48e6-8847-a27c705c452c",False,"en",502
5423,"eca56984-2e90-4b18-bffb-21041eab74e4",False,"en",806
5424,"ff4c4fe3-9406-45f5-b06d-8b39b4e37310",False,"en",826
5425,"1914280e-9e3b-41fb-bf73-81e683908c00",False,"en",667
5426,"15520ca0-3fad-4f5e-9f26-27f73746e373",False,"en",442
5471,"405734d6-9f9e-4141-81d1-e35d60a14559",False,"en",809
5489,"822e7101-8994-4339-b273-420bd92591f2",False,"en",668
5498,"ef7c3454-a038-4673-9e67-36a6971f8156",False,"en",452
5500,"6a70e4fa-000e-44e0-a40b-76af7490c00d",False,"en",809
5502,"0fcf1982-95f1-49f1-8d8a-cbc5645e1414",False,"en",809
5503,"e2ee51a6-5dc8-4ff9-9c6a-45937a8c0ade",False,"en",809
5506,"514e8b1f-eeed-42e0-86f6-5138ed2471da",False,"en",826
5508,"5c4ec5dd-dafd-4d1f-85f1-3a8c2f8bb1ee",False,"en",430
5510,"0c5a585c-3eda-4ac3-a93d-5be203e66d22",False,"en",809
5512,"d0dce2b6-c03e-4e47-a710-5b475dd01ffc",False,"en",809
5514,"d04eb769-a785-4b8c-bd02-7ade2f26fc75",False,"en",668
8049,"eaf9edc2-e970-459a-b2c0-4452fbe5a6dc",False,"en",876
5523,"8aa0fe03-ea60-4797-a709-48e4d220208f",False,"en",720
5524,"ff032212-06ab-47b7-8d76-e32d8f722dc9",False,"en",697
212,"258d9421-d204-4524-9d94-e150252832b6",False,"en",89
5526,"e07e7b88-eeea-4c5e-88d2-1cbf5f6c10ad",False,"en",832
5527,"b99c5f52-d630-4221-b48f-a38120eb3724",False,"en",443
5528,"43c77543-beed-4100-a290-355174fae06f",False,"en",832
5529,"7a14e5f8-43a9-4637-ab1f-7f4580d05d21",False,"en",809
5530,"ca9fe334-2a80-45ff-9fe7-96c58539aff7",False,"en",680
5531,"5f628f5f-bb14-45ff-8184-12cf0f8f170a",False,"en",697
5532,"c27be459-6287-44c3-8110-3508622bfd90",False,"en",809
5533,"8db3ed7b-c26d-4b34-be55-1317674662c4",False,"en",430
5534,"5c84338f-58fb-4d5a-b5ae-01761ad6488e",False,"en",809
5559,"edfe0a4f-f752-4dde-9fc1-e54e6787575a",False,"en",430
3048,"3620e099-873b-4c63-939e-992231cfc3aa",False,"en",571
5535,"12bd00fe-6294-4d4f-9440-5e24dbafdd4d",False,"en",809
5536,"8d0428dd-db85-4121-9219-ed1b0dc17d99",False,"en",697
5537,"51e7052b-8950-43ff-8deb-9a8ad1812f23",False,"en",697
5538,"8076bae1-8ba3-40d8-9ad5-3331421ea38c",False,"en",443
5539,"3d72a142-b26b-4112-8b44-696973b82289",False,"en",442
5540,"416d59d6-b641-444e-9d9c-b60451e8556e",False,"en",697
5541,"bec69c13-acf4-4dfc-9016-2fb0fe77ed91",False,"en",697
5542,"fd6f0353-f23f-4f63-88df-f7fe9fd34f16",False,"en",809
5543,"ad073249-a0b3-4dff-8dd1-d77308564904",False,"en",809
5544,"f9a36d62-7471-4d39-a25a-1e8460539cc8",False,"en",809
5545,"81202e6c-26d5-47c2-9aa4-e3d86e9c2067",False,"en",697
5546,"21f5e98e-7edb-449b-9271-ed1024c3d29c",False,"en",443
5547,"20588532-5afe-464b-82a2-5508fdd8e871",False,"en",824
5548,"06254467-b74b-4daa-911a-4ecd0ea1886f",False,"en",430
5549,"737997f3-f1c0-41a5-9db3-7ed08b86546c",False,"en",804
5550,"e147ea25-7b4a-4fca-ae26-359d3d3ab573",False,"en",442
5551,"0eb4c6b3-d1c1-4af8-93cb-dc227e198b95",False,"en",687
5552,"93c6323a-e3fc-490b-9bfe-21c1ddf80bd6",False,"en",687
5553,"c8b8e244-4012-4f0c-adf2-06a8a30eb278",False,"en",687
5554,"4462c0e4-2a14-4ad9-9948-351bd115b06f",False,"en",806
5555,"320ed097-5905-47a9-99f9-e4afa0406a24",False,"en",442
5556,"47907031-cf42-4bf8-8ac3-100f7549f669",False,"en",806
5557,"479fc79f-3124-476b-87d6-bfe76b8f7af2",False,"en",443
5558,"9dd833a3-5fda-472d-a7fc-6783fc0d44d3",False,"en",430
5560,"db22653d-a42e-4356-bbbc-79fbef328166",False,"en",443
5561,"3cf4ea86-b6de-4863-a7f6-2419539a95df",False,"en",809
5562,"7c56ede3-1317-45dc-a0ed-358befb32f7d",False,"en",826
5563,"b67510e8-9585-468a-b714-cc45f3c38b41",False,"en",535
5564,"71921cc8-ee24-45dd-af04-533749b54621",False,"en",809
5565,"ee15a2c2-307f-4ac0-bc9c-05731ed0e69f",False,"en",824
5566,"8eac6bf5-0c2a-4e6d-a21f-4284fb9ef6be",False,"en",826
5575,"bc476b71-3c36-4639-b679-58cae4c3933d",False,"en",809
5576,"a881b842-6340-45c7-a796-523b34f50286",False,"en",430
5567,"94a8d495-6a02-4e3f-a8d2-663c53887088",False,"en",471
5568,"96115d31-523b-4a69-afbe-2a16b995ad6e",False,"en",826
5569,"dfaa10f1-62fc-42f8-8e8c-63060bbcbff8",False,"en",442
5570,"82ff50d6-dfd7-49d4-86ec-73d2fed4f413",False,"en",806
5571,"57162fc9-281e-43b9-9133-9e3cdd3a439e",False,"en",443
5572,"10232593-2acd-4db3-bb5c-40ef60c26e76",False,"en",745
5573,"35c5f153-fa75-4002-9259-22a443d8ddda",False,"en",809
5574,"2c4afcad-ed6a-4724-8bc7-cbd56c87a0ba",False,"en",667
5577,"3e55f89b-f6ee-4da5-9472-8be08f1aca8f",False,"en",809
5578,"8872f53f-1f41-40b7-b26a-e65288a77db0",False,"en",809
5579,"ed5e269b-23a7-4d42-96e0-0f14bafd4390",False,"en",806
5580,"e92fe140-6469-45a6-bf82-0a79126520cd",False,"en",780
5581,"271187a9-9217-4aae-8193-4e739612903b",False,"en",834
5582,"a57e58f9-ef1b-4f18-a967-131d472af664",False,"en",442
5583,"b6116bd9-3a3c-4eb7-b277-495cb4a546fc",False,"en",809
5584,"ad0419c4-52a1-4853-8e0a-8f543f63fa9e",False,"en",803
5585,"38f326ae-4fdb-46ef-ad08-cff4cf06479e",False,"en",443
5587,"bc72823e-74e5-4bed-b36c-818e78d9d143",False,"en",442
5588,"d845cd7b-8e1b-4d64-a63d-a012f43548e9",False,"en",430
5586,"66eb71c8-fd1f-47f3-833a-02a089974c24",False,"en",809
5589,"156f8bd6-6d4c-43ae-a7d0-94d1609ea676",False,"en",806
5590,"99ea0c42-5854-45a5-9f42-41792e6df00c",False,"en",442
5591,"04098637-e1df-4aa0-8e0a-6b298976522a",False,"en",806
5592,"9726d290-8318-4cf0-9113-c33fc559b303",False,"en",442
5593,"09924990-e532-4250-8004-548e0bd2ed58",False,"en",806
5594,"660f2193-b876-42e9-9c6a-795397414889",False,"en",806
5595,"7710b80e-da91-4077-b574-951d14038fdc",False,"en",834
5596,"357b2fe2-490f-4934-a0f6-5d9a6598163d",False,"en",430
5597,"946d5654-01ff-4f70-aac4-7578a31a2626",False,"en",473
5525,"fb061a2b-04d4-4aac-a60f-feb8613df431",False,"en",782
5598,"4978f996-4b0f-4649-80d4-2d5ee066c789",False,"en",697
5599,"81604fc2-9769-4f27-8ad4-9c4937be45f0",False,"en",442
5600,"05aad8f7-07fe-46af-acd6-e4733593f799",False,"en",443
5601,"b129d393-7ede-4277-9401-a1f9def9d79a",False,"en",667
5602,"37bd9f90-2610-4140-96c9-0b335d52ba91",False,"en",430
5603,"45c7258a-2596-4a77-b47f-8db099d7ecbf",False,"en",780
5604,"b82789c4-c948-4c6d-926b-e9e3c7112ebc",False,"en",430
5605,"9d6118cf-310f-4863-aae5-7d7f65f90d27",False,"en",443
5606,"62621552-173f-460c-8422-ea539a1247b2",False,"en",667
5607,"a8f21513-2245-4984-a87e-1bfabe3774cf",False,"en",824
5608,"d1422a4e-7bfa-46fb-bd6a-e3c34182d831",False,"en",806
5609,"798e3474-8e0d-4d69-8a93-8c2716311fd0",False,"en",806
5610,"2b27b0f0-e3a5-4d83-86c3-a244fd858d49",False,"en",809
5611,"2ed8c7cc-5eae-4260-ba7d-23d8464361d7",False,"en",443
5612,"ae29cb65-214d-43e6-a842-45dcaa1e87eb",False,"en",809
5613,"f0341e60-4f2f-4974-a632-7b7d7fb6a7a6",False,"en",809
5614,"10613643-d0cb-4ff2-b945-2389d6a8924e",False,"en",680
5615,"d52d9bf8-dce1-4bc0-b169-bbed25138fc4",False,"en",809
5616,"0b961b18-8e72-4d91-ab90-4f1e4bd2d21b",False,"en",687
5617,"e022f8af-d717-46e7-9444-71c794014421",False,"en",430
5618,"bcca6359-4b01-4a97-948f-3ac7c76fecb8",False,"en",809
5619,"de609cad-8293-483d-b7b5-1e7d5fd27b4e",False,"en",430
5620,"5249d072-fd1d-48be-abbe-dcbfbde498b9",False,"en",473
5621,"50a9271a-fb7e-46b0-9898-0d4f85e1ccc7",False,"en",687
5622,"1fd276a9-5ea7-4371-9490-276fb3a812da",False,"en",809
5623,"aea0b23c-5638-4fbf-b411-9aaa986a562d",False,"en",443
5624,"8827d90e-0773-416c-b654-f5351da8046c",False,"en",784
5625,"a9161379-b508-4a6d-a1f0-05bc2b82105e",False,"en",442
5626,"293ed29a-be1e-464b-b35f-6ae8b639a2a6",False,"en",784
5627,"2d7b90bc-cf70-4919-85ca-e06dd20cfd22",False,"en",784
5628,"43f587b7-42ba-4338-ba7f-e1263f06da86",False,"en",809
5629,"669ba72d-102d-4112-81c6-6372f0d106b2",False,"en",13
5630,"7caa9e4b-b565-46a1-98a9-f711ff429e35",False,"en",504
5631,"f1fd3ff2-d770-45f4-899f-b480344c09d1",False,"en",780
5632,"3ca9f6a1-538d-400c-aa6f-b5318c3f898e",False,"en",668
5633,"cf1d5165-44c8-40ce-abb6-f300d7a6261f",False,"en",697
5634,"8fa5eca4-a203-42da-879e-bcda4146a67f",False,"en",780
5635,"f29fe1eb-da0a-4b4f-8d31-f8f0303def5c",False,"en",553
5636,"9da7035c-bed0-4a5f-8d75-b169ee3f03d5",False,"en",553
5637,"487151bc-ed0f-4d8c-911d-55f4e1df1cb8",False,"en",442
2581,"f410f490-12bb-45d7-bdf4-394f9b80a141",True,"en",8
5655,"90151551-4ef8-4838-ac4e-53540256dfd7",False,"en",809
5639,"c2dfacd2-2690-477f-b958-dbf6b25a71bc",False,"en",697
5640,"54b2138e-cbd9-4d9c-810c-d061a92f0931",False,"en",687
5641,"d06e812a-2211-4e38-8ccd-ccf18f981a65",False,"en",780
5642,"16eeb95b-9f01-4d01-a5ee-bddb7434da27",False,"en",504
5643,"e8fc6e30-ae89-4f87-8c4a-9e132adcb081",False,"en",697
5644,"3babf74b-ccf5-4bb4-9b47-a798d0fb77c7",False,"en",443
5645,"ee10217f-ca7d-48be-86db-37166d94c745",False,"en",442
5646,"e18f3952-1ada-415a-921a-51e8d4add3bf",False,"en",824
5647,"7f40cd53-bb78-4c24-ae85-e4f5d00ebdf4",False,"en",824
5648,"584b2c32-aaa7-49de-82dd-bef1d398acfa",False,"en",442
5649,"5be7d33a-1a56-4d5f-99db-ba9a47b3e4c9",False,"en",697
5650,"2d52416a-791b-45e3-9d4d-0b22d1d2b181",False,"en",780
5651,"cb05fa4e-2aa7-4728-98a6-405543490cca",False,"en",780
5652,"f8453ec0-83db-4ccf-89f1-927326dcb414",False,"en",697
5656,"f5c2ef69-7d36-44ea-8f7f-9f3a2ebce2eb",False,"en",806
5659,"dd20b801-cef1-4468-8952-55fa693ccf7e",False,"en",442
5664,"3ea3421a-5a43-4194-9cab-d309ddfff582",False,"en",826
8050,"33141847-3205-44bb-9a7b-d4b840102725",False,"en",876
5660,"7f12b483-40c6-48e0-a59d-90fc92ddee57",False,"en",809
5653,"1fbe5aaf-b690-4ef8-9800-897876bd120a",False,"en",806
5654,"7e6bc564-e2b4-414b-abd2-1faf6d5662ad",False,"en",809
5657,"b982c094-090a-4a97-9f4b-3fad2cd1232c",False,"en",809
5658,"bebdc86e-7b73-4bca-a938-37f392713f5c",False,"en",687
5661,"fd3eb9f4-624f-4b08-8aff-0e9a6327da0a",False,"en",784
5662,"27048713-c347-414e-938b-0bb2caf8093b",False,"en",784
5663,"b94f5f4e-19f4-44e9-9c9c-68a8c216102d",False,"en",809
5665,"8bec1656-c89e-48f0-a9cf-3f6e25810c29",False,"en",697
5666,"6d72209c-ccf4-49f2-951a-6c8874171a48",False,"en",502
5667,"81a4481b-7694-4221-8a0f-0d98bf9fc9f5",False,"en",697
5668,"e6b6ffc5-161e-4532-a040-5a0df8810f9d",False,"en",826
5669,"604344e2-2de4-4fd7-abae-7591a65ef3b4",False,"en",826
5670,"483d0a82-7a06-4de8-8999-b5250f3e5313",False,"en",443
5671,"56d19284-3724-4311-82df-8acd4711ccf4",False,"en",834
2656,"7d60e239-c010-4fd7-8c6a-f89a75d0e658",False,"en",514
5672,"d8230e06-8b2f-4206-bf11-584f15f16e87",False,"en",506
5673,"8ad1883d-73d7-4e44-8f12-e215ed9e1df4",False,"en",514
5674,"aca31d36-39b2-4856-ac77-dcd7ad6fd3d6",False,"en",784
5675,"c461944a-500f-4400-8138-7a495ed78e9f",False,"en",748
5676,"7decdc14-9bb0-42a3-a08a-affbeb951f72",False,"en",834
5677,"29df4ba0-234f-414a-94f6-41afe4a11178",False,"en",834
5679,"d70c506c-4f33-4b04-b4ef-a42864a2f09f",False,"en",442
5694,"46cfb48f-4836-45f7-94f8-f1f7c7b579ea",False,"en",442
5695,"3e58b9c1-4b8f-48b2-9286-d919c58b85f7",False,"en",834
5696,"30277243-e23d-4c6c-846b-1de175150ab1",False,"en",491
5680,"919f8ec7-152d-4e45-a0ba-5a9ea7a05f00",False,"en",506
5681,"1aa77b35-37d4-4cfd-8737-6f973271a4d7",False,"en",809
5683,"61c0bae6-ffdd-4939-af21-c0404b37f77b",False,"en",784
5682,"19615537-307a-4372-80da-d7026617f444",False,"en",502
5684,"497e5848-9588-483b-b903-1e71a8f104a0",False,"en",809
5685,"52706494-e229-40f2-b12d-987daa2d5cb5",False,"en",784
5686,"d3b45568-bb54-4e92-9dd4-56facc13edd6",False,"en",809
8051,"97b62e5c-ab12-467c-bde1-1484cb5ebf9d",False,"en",809
5687,"7c141641-c8fa-409a-aa92-bb81b194b46d",False,"en",693
5688,"6e9a720b-033e-4624-b63c-63562d0aca91",False,"en",443
5689,"a6b3a3cc-2714-47e9-8e10-2fc564b29adc",False,"en",784
5690,"4eff5d30-115c-4af7-bac7-08ca93ff5c19",False,"en",8
5697,"d5881141-1aed-472b-ad7a-6182123e9fb5",False,"en",809
5698,"033f4a50-fafc-4ec3-9e66-d8edeca1945e",False,"en",443
5699,"4dc5f170-6d4a-4ed7-87b8-2f0d372290b1",False,"en",667
5700,"8eb55a86-6e24-4fba-99e8-863f9f249f3a",False,"en",667
5720,"4f5f554c-296e-443a-a6dc-9288da669ea5",False,"en",824
5730,"ad9a4f14-fe4b-4366-8585-f4b5b7e83dfa",False,"en",693
5691,"005feb0d-aa7d-4c72-93b5-477044886300",False,"en",430
5727,"26140063-8b0a-4537-ac5a-a1265a534ac9",False,"en",491
5701,"c4f16199-289e-4a26-bc68-19ebf3482fe9",False,"en",693
5702,"b9f377c2-5326-474b-9dbd-eb659a9c7bca",False,"en",430
1257,"bb3eda14-ad11-4f47-bf1d-b7ccfe8a8b5b",False,"en",8
5692,"cf34af21-600e-42c7-a4fa-d860f107cf4b",False,"en",8
5704,"f33f26a9-9d9c-4398-a1d4-3243f1693902",False,"en",442
5693,"ae4c87c1-93f0-446d-bd22-155177642ddf",False,"en",442
5703,"66681ae3-bd66-44dc-90bc-8f77ad3733c0",False,"en",443
5705,"e966d7c5-507b-4094-b760-4654367a4344",False,"en",806
5706,"c856cf60-f9ea-4fe4-8b90-3b11ac4fb5ae",False,"en",834
5721,"45987b93-327d-4f2e-99a8-1412d2abddec",False,"en",784
5707,"dc64a8fa-5637-445b-9d7c-4ae508e9d421",False,"en",834
1242,"81e9e499-830c-4511-bde4-98022f808efd",False,"en",8
5708,"385fb870-1882-4736-8d9d-e3568aa5dcf4",False,"en",442
5709,"f44d7524-65f0-4e8b-849f-b3720c43eb8a",False,"en",806
5710,"65a812af-284d-4304-8e25-ebb4c99f8280",False,"en",443
5711,"5741c4c3-ef1d-40d7-8e99-e20b6ec575a5",False,"en",834
5712,"5686a8d2-c888-46de-90e0-21a9849a2202",False,"en",480
5713,"227a8619-abaa-4b5f-b333-743f87514a9f",False,"en",806
5722,"778db7d6-1c8e-4010-a588-7b9e148cea3d",False,"en",824
5723,"f91364b1-63a7-4615-ae3f-5c26d1e43cf4",False,"en",824
5724,"ac270aee-1548-4c8b-b99c-71551cddaf61",False,"en",824
5725,"740ab834-debc-4921-9a8b-b3f0bbd79e3b",False,"en",809
5726,"10f75fc8-4057-4c70-a746-76237745d249",False,"en",443
5714,"dced166a-0929-467f-9f17-06d6f28bc1c7",False,"en",13
5715,"c0ea3b59-3cd1-486f-a01e-83db18e13a78",False,"en",819
5716,"77cc357a-97dd-4ec6-a8f6-eb387ec8cb3a",False,"en",442
5717,"d8fb093f-0cd4-4ca7-ae31-437933d03209",False,"en",824
5718,"28cffe7c-4caf-4f54-8afb-cc0547f52df6",False,"en",553
5719,"5b20af70-2c87-432e-bb61-93a676ca5be2",False,"en",809
5731,"858e0fcb-45db-420a-9c45-ef8c9e2e33fa",False,"en",430
5732,"b6289cbb-995b-4346-a2c5-f8e1e762ab75",False,"en",693
5678,"677c469d-4f27-4cd4-b95c-5464a76c3212",False,"en",430
5728,"42235094-0e8c-4b22-95fd-e03014923ce9",False,"en",442
5729,"6d7a2aec-7524-4d04-a758-9b113c27e6ff",False,"en",834
5733,"4e5251a2-65f7-40ae-b955-133c6b3bb271",False,"en",790
5734,"429ce0c2-b1a0-43c2-b7db-7a7812020992",False,"en",834
5735,"179649a1-79bf-4948-807c-e702ec3d7a93",False,"en",834
5736,"b06a52b4-d48d-4495-a396-4a1e011914fa",False,"en",693
5737,"3ccebca0-c753-4827-a708-eacdc6c5d0ac",False,"en",834
5738,"01f0f92e-e485-43f8-add9-7608e7df2ba5",False,"en",693
5739,"2a6eeeac-66dd-4cc6-bade-b08a06aa3d56",False,"en",13
5740,"6521ea80-e69b-408c-989d-a9553a61e282",False,"en",834
5743,"6dc958f2-430a-4d49-980e-a2cd68184ebf",False,"en",785
5741,"7972b02e-0e72-4c3d-8d75-5fd06693b3d2",False,"en",785
5742,"415276f2-00ef-42b8-a611-65f1b1d00550",False,"en",693
5744,"407f85d0-921b-45a8-a86f-f85c7df12d65",False,"en",693
8072,"fca8af40-f580-4870-84d0-78b5186e0a55",False,"en",842
5745,"0545dafe-0b8e-4a6a-9b6d-6492ba956964",False,"en",514
5746,"3a115761-a210-42af-b321-d3d3f807346b",False,"en",834
5747,"f94b9d79-b7a5-4b21-ba23-83ce24fb5906",False,"en",667
5748,"12aa4cb4-b1f0-40e8-af89-0396380662f8",False,"en",834
5749,"568f8b3e-5e07-4a2c-94d8-e196cd6fcd54",False,"en",834
5750,"0a61428a-2ae0-4773-8b12-4f7120877c1a",False,"en",806
5782,"df8ea98c-1ecc-4f8a-9fc0-94865cfadab4",False,"en",834
5751,"a054621c-4a8c-4861-bcc1-9b188dbc60d0",False,"en",430
5752,"8d854387-d2fb-4e03-b0c2-356a1c4284a3",False,"en",491
5753,"2372aad6-10ba-426c-a622-ddc03424099d",False,"en",430
5754,"4d00bec1-ec14-40ec-b653-9f44bb5f942d",False,"en",834
5755,"32097e79-be93-43bf-b8a0-ed8e6d86fdb7",False,"en",430
5757,"07c12e8c-1182-4098-afa5-4448938c7305",False,"en",809
5758,"c61059c7-804b-45fa-baf8-66a8c34d2e92",False,"en",764
5759,"e3713461-db9a-4eb4-a3af-ed546e19421d",False,"en",846
5760,"1bcbf988-cd90-4971-a1a5-3141d14f2df6",False,"en",847
5761,"2fc1376c-faa8-40d4-b684-835aa82c2e21",False,"en",848
5762,"6c10b7df-38ad-40b2-9291-145e6c5323b3",False,"en",849
5763,"f17eabc1-bbad-49a9-820e-7e7b1b58f98a",False,"en",850
5764,"f69abae7-05d8-448c-82e1-5a9fe6e552b0",False,"en",809
5765,"e92f7090-cf33-47a4-848a-1510f083caa9",False,"en",809
5766,"82a8d72d-6361-467c-90ce-bee420efb7a9",False,"en",809
5767,"419e5a35-7809-4797-b173-0cd4a56284ba",False,"en",834
5768,"3e04bf9a-86f6-4734-ae86-f772f3733e86",False,"en",834
5769,"d936a81e-a9c2-4f35-8c45-e1c9566d3761",False,"en",834
5770,"76a62171-e81b-4c89-9a6f-6ae7f7c6ce68",False,"en",784
5771,"eec86202-ab91-4f71-ac9f-13e835fa39cf",False,"en",784
5772,"8e34766f-f3e9-480a-9ec0-fa4e2867ff95",False,"en",824
5773,"12f10477-931f-458b-8ace-d914c4838ccc",False,"en",824
5774,"f5124295-1244-48b3-8765-d1870091e662",False,"en",834
5775,"557e3ad5-a147-4e27-8840-0a4fdc95fef3",False,"en",504
5776,"9aea7876-e54e-4640-932a-abd42c80bf89",False,"en",784
5777,"d878e16d-933f-4a2e-8fba-aac9e5846d9d",False,"en",824
5778,"011bdd6f-2491-4a0e-8fd9-119f0ce681ba",False,"en",834
5779,"6595c006-a0d0-4963-9711-3da87e1657d6",False,"en",784
5780,"62e5ec20-ebe0-4daf-bde6-76465046ec9f",False,"en",784
5798,"03c22231-8f90-4d87-bcdc-a3ec3245a6b8",False,"en",824
5781,"7106083e-ca1e-4c86-ad55-028f1d65a9fd",False,"en",693
5783,"d62875a3-88f2-42e1-82b4-9438fbfbdbcb",False,"en",443
5784,"eb6d31cc-8f96-4a90-bcef-f7575e78ad63",False,"en",785
5785,"0bb04d12-5781-4f2a-b0d1-7bcdee66ad02",False,"en",693
5786,"0741895e-9f49-447d-9ffd-2428470f94c0",False,"en",442
5787,"43155da1-349f-43a9-9dd0-109a13926caf",False,"en",667
5788,"6dfe651a-32ce-4529-ac83-184ee2226dda",False,"en",785
5789,"462e8c1d-cb57-4e74-a16c-5bce5a2ed031",False,"en",785
5790,"8a08f6ac-9ca6-4391-b91d-49313bd4b240",False,"en",693
5791,"81b90975-bd20-4948-ada3-3b23bf7422b5",False,"en",693
5792,"f30c7c38-7375-4dad-bdb4-a79530ba0648",False,"en",502
8052,"2df7f3f6-2f90-48b4-96c8-06f6fb8ed673",False,"en",809
5793,"6c44304b-7371-4cc0-9421-25308a73a3c6",False,"en",806
5794,"375d2381-fec7-4ca9-9412-a11ba4b60f47",False,"en",809
5795,"1b7ca8e8-5ebe-4a6e-a919-233e37e10248",False,"en",442
5796,"bd44e146-f41a-4e57-9fb0-be04d8de0b3c",False,"en",824
5797,"0ea8e709-491c-4868-be0f-49dd63344956",False,"en",824
5799,"05c6fb39-1105-448a-a26a-4f9a5ce72504",False,"en",516
5800,"6d8f348d-df44-4098-b0a8-13aa69dc0075",False,"en",806
5801,"bbc5686a-1a5e-4f21-8db2-3aee6084d42e",False,"en",806
5802,"a652b243-355f-437d-a2b4-2ca2968cc145",False,"en",806
5803,"5792da6a-28bc-496c-9b2a-a6ed9840229a",False,"en",442
5804,"2fd13ec1-3d43-4b13-9cc9-417f5e271c25",False,"en",430
5808,"45aa7b34-6ab2-41de-86a0-c2402ca3fa78",False,"en",809
5809,"8fa5ee84-47b5-4108-a769-c8f3624ea633",False,"en",442
5805,"16b671a0-6104-4cf7-85be-26a5d9252495",False,"en",749
5806,"ec8a88cc-3456-43fa-8999-790f061cee76",False,"en",430
5807,"cc8e7335-45d2-4a3e-8169-e6806cf64a6c",False,"en",809
5810,"54570760-f18d-4508-bbaf-3c11211ddad6",False,"en",785
5811,"d671fb66-3e06-4bdc-b302-9223a32effcd",False,"en",785
5812,"d9a3e74b-51c6-48a1-a866-e4b03fcbcb0b",False,"en",443
5813,"de80071b-45e1-4361-a1a4-91e976f7f5a0",False,"en",824
5814,"76949a1d-642c-4452-b338-b1d6550c07f8",False,"en",824
5815,"f47df2d1-b83b-4989-8958-41b70537a596",False,"en",824
5816,"e45318fa-6548-4963-a05e-15074cea8e0a",False,"en",785
5817,"49e0af65-139d-457e-a77d-ddcb62e807b7",False,"en",442
5818,"6512b943-d38d-4ea1-9b20-95a16a4747d0",False,"en",442
5819,"b6fd5465-bd26-4e6c-a805-c56eb99d72fb",False,"en",442
5820,"6b4e9a01-eb8c-434c-9f1d-0b5045a76607",False,"en",809
5756,"27698854-ba9d-4fd1-8dec-a7e313db0d56",False,"en",806
5821,"e3622093-3cde-4450-859f-2155ac749838",False,"en",430
5822,"09a5f98f-f8e0-4141-a959-4d6200510c0c",False,"en",809
